,RegionID,SizeRank,Zip Code,RegionType,StateName,State,City,Metro,CountyName,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30
3279,99579,3943,98119,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,1332.7383320770766,1371.4110099728032,1396.623597475748,1414.382859970602,1429.4336471433885,1448.0344368327042,1421.2126868326054,1409.941792952861,1401.2367560041937,1423.2717650479992,1462.6861239694044,1477.1774721856373,1490.8387730772083,1466.4745930616482,1501.7145966749235,1529.916818267557,1529.0006345622671,1532.348656584952,1526.0027195198393,1559.8072237847805,1539.5057243861054,1538.5363841263868,1533.1670300340927,1537.6925147565858,1563.609273839103,1586.526265720376,1616.96811877883,1628.1174511406932,1627.6871488275217,1641.131756386441,1622.6910519188116,1621.960629774857,1618.8701908415264,1628.5411151498188,1622.6701910463948,1624.862295637654,1645.4939651191155,1676.424132977399,1695.056224384491,1681.9060132571922,1670.9847497083003,1668.9453042921118,1648.0237587421675,1629.455889823873,1633.7315566171028,1656.095790458076,1676.6397722098668,1675.8962593052936,1687.2991086242785,1703.4235647173414,1716.9414076107755,1723.3920294106103,1725.0058914454123,1733.3788485279915,1733.5990432410715,1731.7738228516964,1739.519663564661,1749.3544567711847,1761.8900616590147,1768.5791787842,1786.1601899725638,1784.4081956976404,1781.8858046208936,1770.1603070506408,1758.452283241052,1745.5158009146787,1723.8454064666855,1692.176848586418,1671.6577606481835,1651.9805561320836,1661.73229658443,1652.5351188986028,1654.0518687357394,1644.5287245052768,1680.6129915378451,1730.1104843291778,1787.3198178912828,1819.0171953584852,1854.658228455906,1887.0649794176925,1937.0169788096264,1943.010313056188,1956.5148975353727,1959.7883521761405,1962.0234720006008,1976.1357410226635,1976.422131575338,2001.0952875746584,2008.9270322848167,2011.0087517460872,2002.97529015387,1984.1246964617849,1989.445806451613
3289,72250,3957,32826,zip,FL,FL,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,981.8430483556936,993.7005676235984,999.1927526939892,1006.6482508220388,1003.5297981253608,990.340087245458,985.6303531999886,990.8750917166096,1017.557713532391,1038.687080736924,1040.8554716610806,1046.0672055130717,1039.1055524439705,1056.5742087464191,1068.1263326032215,1091.8440648835965,1083.9104167677556,1088.890282408142,1086.043895424309,1079.0411419529494,1078.8035703174949,1080.05057582724,1098.2696038045644,1099.381374109753,1099.980608347989,1118.0927906450308,1134.5443420142626,1152.7815749227773,1155.4089662408803,1163.8864658314212,1151.7575346187962,1153.5966572448651,1146.8953196599366,1177.3501583410175,1201.5567855427298,1209.679178612547,1214.63064198051,1216.2335793928207,1227.7283075956937,1230.600775184327,1229.3462833476697,1239.8258511658448,1252.514263147178,1262.7101615151405,1262.88469803548,1255.2096740166012,1272.9998409548314,1270.0662972050657,1293.6966157786949,1284.197150769909,1301.344772997085,1296.4447342655635,1303.0602092063248,1313.865938208293,1316.5811574854915,1327.6555740676954,1319.8934090275095,1330.8048498083142,1337.768941743887,1336.9674945417755,1338.082077114043,1324.5043955052502,1315.7212869636676,1305.297862541153,1319.0812390946355,1342.7611691158197,1364.0405509816085,1359.2824653087853,1367.524698529446,1372.5753228355393,1400.3090117392876,1396.8402474675763,1397.339232697209,1395.253867856181,1420.702232743305,1442.2233917289873,1491.9825221562564,1528.6848408411,1576.448330726624,1604.679172928796,1620.1921813596143,1649.1262191468522,1693.9255367806848,1707.4498317547702,1716.8266797506242,1694.4981354106174,1713.212168509943,1739.535557845899,1759.090444422294,1768.5378742697048,1749.9255442013937,1782.36842012105,1818.2031746031744
3310,96581,3984,92008,zip,CA,CA,Carlsbad,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,1957.2536582140776,1998.073063156964,2043.6727650601176,2057.0044953813244,2088.593524833848,2098.963563736942,2087.389979584052,2056.5203047558625,2103.5627279497544,2111.9760421433025,2128.4893410901186,2110.175016466952,2112.7954147059427,2124.212080738418,2140.989125421397,2181.443646892544,2188.67162095717,2190.203900274822,2206.5590161668188,2207.808523060007,2176.784512733973,2102.618111334179,2104.931573395903,2142.5516692872843,2198.973358059032,2203.571319788532,2232.549483668778,2286.970675840855,2318.3562507972647,2329.731536435202,2327.830439988686,2342.704639979876,2342.656909198766,2338.393732057741,2313.0643096759068,2313.5767768300307,2302.4987102808195,2320.320697672021,2363.55585740785,2398.114356820764,2422.5961835717,2428.7105848964147,2441.0419774324005,2435.0369270182678,2424.690423506518,2411.3133325769822,2422.4916007679226,2428.7156328895207,2458.9916591879623,2472.995565617512,2481.6363653228045,2470.8456858488858,2478.291619862652,2498.831091051394,2515.1381507228893,2524.9132319792266,2534.6526893656164,2536.736719943927,2546.6075677369377,2544.4625827204823,2540.112619230609,2494.1382795959853,2477.2318864058143,2485.571160081186,2511.7130270096595,2541.099959692849,2524.599388985635,2553.487176072632,2530.0939154468806,2591.5409969281573,2594.1929468563603,2644.9528007880945,2648.2629351288583,2709.577279877288,2775.52734198316,2845.490719041471,2904.066436393831,2964.325673094611,2985.539320099534,3057.009609944978,3064.1998794191136,3111.4993853547858,3072.682113679266,3120.725740171673,3120.5806144610056,3224.334070682225,3301.485071246807,3406.7553523763504,3420.452328412233,3396.759450065093,3405.4213169683458,3391.168297063012,3381.491452991453
3323,93600,4003,80922,zip,CO,CO,Colorado Springs,"Colorado Springs, CO",El Paso County,1245.8186635299778,1242.9625416584047,1241.5693864933078,1240.4200339589438,1252.0243226099028,1263.9715852292377,1268.8764685971205,1277.7088610775234,1289.0917872545024,1300.9260185242745,1300.6384605333994,1293.8732027503538,1285.7423634799875,1302.104216502326,1321.358017671666,1335.457237257483,1332.4361382893246,1333.721116803482,1351.7378829619076,1359.3913420890308,1364.1601056133918,1356.8514830802258,1347.2314817187232,1356.415200183271,1380.5401856791975,1407.487728698292,1425.4287748558293,1422.9791091433542,1416.521990923042,1426.3177328427182,1445.8756639094915,1457.288364007927,1467.104120391153,1458.4568118854154,1468.6236049430197,1463.129210440508,1481.4719712744063,1497.5495545629726,1515.1451521244237,1500.6403434023482,1495.060783417198,1494.5435461234238,1510.7746227451894,1509.2476139407008,1515.2283585467787,1519.3455921776788,1524.7781368719668,1539.9668761627402,1542.2113133428973,1554.7328904510132,1563.9400876009936,1579.4118995507024,1601.5963940480676,1598.5282929670975,1604.1499532700018,1607.2223686084142,1613.752801062397,1625.570151064831,1633.687372495253,1643.451718397493,1646.1594142556692,1658.1385780654273,1658.212862380037,1654.890460669302,1660.9981254284714,1686.0319638214671,1717.0193886519094,1716.0712741904597,1734.242484897412,1743.6551639472927,1763.091589359144,1768.8016598271618,1785.108950268928,1815.9333004846924,1844.7659827853847,1892.2654348962792,1931.973772944406,1968.3549988091224,1996.1108530171175,1998.1039578212883,2023.644878004814,2001.100360558663,2006.276984766557,2032.6297627068984,2067.016139294224,2127.8889713311605,2145.450470417244,2195.430842245614,2197.105390560024,2183.752865491951,2152.6700628818558,2166.175870003286,2142.647619047619
3334,72533,4022,33314,zip,FL,FL,Davie,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,1373.8586890446938,1384.1951709551138,1388.2467674703953,1386.1418811883348,1399.0901745178908,1413.4011396576468,1418.424380669458,1409.7887930857464,1386.3290481015497,1371.0620782831468,1402.546099222228,1439.589743458468,1480.9137407301007,1457.6109422878155,1475.8223514622837,1449.0400929568234,1467.7844074362904,1466.3486637707515,1498.7297673544117,1499.7796922098858,1521.2019948534617,1506.744464989008,1513.3716821314297,1513.859742110342,1534.8815766204264,1525.4947085504905,1527.8605832370067,1519.839260326424,1550.491824406261,1566.2904622821356,1565.7283151046693,1574.8507911433494,1571.7347647554056,1577.166003697399,1563.1941414896692,1584.6113177719485,1593.277003119548,1624.9048835519743,1621.970913761486,1631.7859651607685,1648.2150094533608,1642.3256648377169,1653.177677372498,1626.112474927843,1651.565577626718,1624.531541095225,1632.5164853418505,1638.144455232688,1673.7556271396206,1680.6178827872814,1673.6501145258949,1659.1973275871107,1639.3099717602418,1643.0619867930427,1665.7611412657598,1676.4306312316312,1679.3848160935063,1684.1231606763793,1709.2766012527063,1734.4554082552547,1780.4341410084437,1790.9566203890947,1792.8856528033116,1738.6947573767488,1734.1817359148372,1739.977993512659,1745.2189827373868,1735.1461581501933,1744.7715357859138,1767.459924015296,1800.7103285188348,1810.581588698799,1826.970633437085,1867.182892680588,1918.3045797184932,1974.7776168882172,2052.9385811081,2137.935527605061,2217.541815813801,2211.8202009679508,2198.106719103538,2173.596937392308,2236.922593864847,2294.1131337430274,2407.47856001477,2456.865175890466,2509.0727048395106,2524.534412042592,2527.7883393577195,2550.47806266867,2561.322389915524,2605.733959509801,2623.125
3339,96961,4028,92629,zip,CA,CA,Dana Point,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2213.945973327401,2237.6271355531367,2225.815344323289,2248.5323264074104,2214.8380531980183,2239.055956357748,2227.307231485799,2275.8860312434217,2278.6353440963194,2305.850179515805,2312.446835641468,2329.369698193742,2328.688940302728,2346.037788616436,2340.844404697834,2334.8534599649547,2364.2189747327866,2397.0650904595423,2405.0885506666286,2381.153053070272,2371.783849813963,2399.598403655792,2433.612352817664,2476.377524053028,2491.222988396799,2483.858395321076,2458.647222177552,2457.006395090792,2446.415977638011,2426.3531053662127,2446.001340853717,2470.867681470391,2508.5140295485453,2543.406277066514,2575.252639428888,2617.4233900567715,2601.8007868035943,2594.7826060204657,2571.754251817569,2563.6143323405845,2536.791450634142,2549.7881984223377,2576.802966795716,2636.4191097615426,2674.1076477857814,2703.5477068882287,2733.779206346695,2752.573180203314,2756.574002750595,2742.0439033500807,2709.817951444109,2704.1328377377718,2695.8026052062783,2714.647670410702,2729.449705485242,2752.9341054273127,2782.4392325379304,2816.011086459391,2821.156361414884,2828.488255478568,2827.0660931643083,2833.111425385371,2772.565403007928,2754.45830952597,2737.412211789753,2789.286576672013,2806.1421323668205,2752.6307037784386,2830.2481937390176,2894.7841691398557,3041.0249803710776,3026.179282493929,3101.535870115436,3172.6405756072645,3240.7613308576288,3237.5464243881875,3289.868468081893,3354.793632097305,3410.41044354853,3457.860693835938,3448.129659126964,3597.8100755175483,3644.556820880853,3781.2902172777326,3787.868972752141,3840.404213920852,3906.062387092104,3917.342789849983,3951.1430926248568,3959.123891013244,3907.95468984073,3916.157591168969,3877.119658119658
3342,58981,4035,2906,zip,RI,RI,Providence,"Providence-Warwick, RI-MA",Providence County,1490.3145702165727,1488.1381607053204,1523.7962482120645,1529.294312488366,1553.5957666572322,1558.8650442815135,1589.7740918394634,1595.7042973311015,1619.881640660202,1646.4029856401148,1666.8359901160957,1655.1891590796447,1630.4915085122368,1609.7906825350406,1608.463603704491,1606.660875013832,1626.7270522817007,1645.6203180988005,1676.0479558935483,1710.0371142037327,1728.1816139983025,1746.8002513492067,1730.0484272801282,1738.4660186743015,1727.8743918713076,1741.601684039663,1728.8004045166438,1742.2601025196138,1731.1751327563147,1743.34325400833,1767.6816591631791,1824.0974246680173,1853.5508372831189,1849.9364241777616,1832.4137889117128,1796.0961342021487,1798.7293493877671,1780.6614202957144,1813.6294705239657,1822.809271537528,1871.5187621663545,1879.467409954648,1910.905735943484,1918.7167339786072,1954.5530201375104,1946.4948987592825,1928.8091270250457,1891.0292263955248,1875.6525762871236,1870.15992915902,1891.7067436384448,1924.904542701272,1935.7938670730605,1944.045726521702,1979.682304353316,1994.321548860556,2041.1846401672408,2063.744603001413,2077.772893156726,2048.7789583788817,1990.4001177898167,1981.8196369877053,1973.3934046149127,1985.8967301752284,2012.1344011462868,2035.3751162398803,2060.6418610606406,2095.9674363299014,2162.216042979748,2170.584451004509,2166.87253220575,2131.2931390211343,2130.821868665158,2131.0705974890425,2145.907495293152,2187.0387680466333,2231.662877767182,2268.680067338279,2302.229553473097,2318.228227279121,2342.944873815606,2376.669312700272,2395.796368930703,2400.4636502388853,2391.8453748957063,2409.4386855403545,2440.583640852007,2502.940994412645,2542.629514205958,2622.172210617834,2640.2289782906914,2707.5519012573504,2709.242216117216
3344,72527,4038,33308,zip,FL,FL,Fort Lauderdale,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,1542.3742494720598,1564.5252381034186,1569.1695833778897,1586.3156277601693,1580.3757129031312,1593.6154880705994,1618.9229769453414,1637.953801954742,1654.697885560796,1644.8438780967144,1644.4266767740276,1632.9383749428866,1651.1365945338464,1657.5042123264654,1664.4007583130472,1648.645170002245,1668.700314725788,1682.522558775656,1700.1951347471654,1684.582656713399,1675.970305645413,1652.2876162357977,1671.1516774865925,1687.8688076302317,1741.8097603535623,1737.4081478265502,1735.7465577106746,1732.8503850038428,1742.8875865258867,1758.4271660043212,1754.6345791494773,1741.6808821354591,1738.6027507740223,1758.0963517368557,1762.010188946689,1775.4070111886456,1758.8875335888213,1786.119562550484,1797.213616982778,1801.2062338736505,1816.5229585565744,1812.840251983416,1831.423501285829,1820.351660635211,1847.668480083436,1847.4778670717724,1848.3220338377437,1842.4130167471208,1851.5726106264472,1862.528037030437,1866.771001268003,1863.718309971878,1869.8326903444904,1882.6023977230209,1892.4519881730855,1896.7307744135007,1882.2425851083776,1883.1908519929343,1882.631606009442,1906.2173366333996,1926.513669381182,1937.6618031272928,1933.545834732587,1921.122427883132,1951.0014074473368,1964.466027586044,1960.2783712546557,1948.81585922287,1949.722817541776,1973.2341857064976,2017.2164580702909,2030.6505850750184,2044.6885037744823,2041.448406803925,2081.184026518083,2154.015797802402,2217.913278716828,2274.825211817589,2343.1238198181804,2394.323961308271,2452.74700524749,2463.1317831723627,2498.005345829192,2548.358684549168,2644.673307243958,2684.651826245037,2737.001366520325,2725.596341474738,2746.4817483218703,2756.407154126942,2750.9035453068486,2768.952879212219,2790.142916666666
3345,99567,4039,98107,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,1668.6571494677355,1646.7053424176945,1654.1559530771249,1635.9638050432463,1674.2275446791236,1692.845565023984,1726.2697982996108,1703.9306315723472,1697.69327616087,1676.3684513288067,1700.486323302422,1718.0605877528876,1754.5622057421365,1758.247684428859,1794.4956258275552,1789.5584508960487,1771.886611469203,1759.673202143286,1791.1008346621454,1814.0249634564157,1816.0327896687088,1806.1202767266063,1833.718752824015,1842.414427969725,1857.9644915145243,1848.2653181835512,1872.4747046183847,1870.156801111321,1910.820443910805,1924.7700213264784,1940.304921623744,1927.9228414778613,1912.171405984943,1913.4573228157683,1910.855390934472,1918.7664973754097,1918.6930638133692,1915.914485690885,1922.4358612345611,1903.7290413591495,1923.965593704024,1915.0287145853208,1938.770925711264,1926.4052877180968,1935.8806458777508,1938.9953122710876,1948.6779109331144,1942.2966514461964,1953.130252735227,1957.365795436854,1982.8877634175687,1972.1775429604409,1986.8175723936067,1986.117292024794,1986.6332058744647,1979.5932783176047,1981.8089799435047,2013.2664087396436,2042.1551308876203,2072.2820069116697,2078.079456774906,2063.5971619231923,2043.7392013993133,2026.9191804680115,2020.8199617941648,2000.3879160202623,1967.172317216227,1900.3503084700235,1855.7110255122689,1821.5604351847635,1823.3030407544688,1830.079803351248,1856.0467100601968,1881.963534425148,1903.7453381052285,1940.8270340034549,2005.0242586541085,2064.414178352139,2114.8924981856967,2138.0624043655366,2158.798144077813,2139.519696173524,2151.971068787191,2183.27603526813,2225.773178631978,2227.1723257472854,2234.302493900708,2238.081535705957,2257.306030884103,2247.0925247915848,2260.1793818896244,2252.241952794155,2264.238575008396
3346,65792,4040,19125,zip,PA,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,1329.8592102341115,1348.3627077220574,1313.8288507908603,1322.4040461898771,1324.3844512998185,1342.5780483190874,1361.5419065007493,1370.002122998631,1382.5753761272244,1386.9830551752143,1393.5580628213445,1384.5919986912363,1384.1850980577617,1395.328185125488,1404.255157862364,1401.0644900667176,1398.8825611417749,1405.2335653294888,1424.7657617035882,1436.2205208043094,1463.2642588486797,1467.6432347274083,1479.149577223807,1460.8128970943408,1456.0140504978351,1462.4178171815745,1460.7516292647854,1461.7429454148782,1456.635750970186,1473.7235108149712,1507.1537200867351,1508.179306038487,1504.3333839130862,1483.4470478540031,1460.8046904994078,1463.9918997347013,1476.245304591477,1516.78923130631,1521.8542353943333,1528.0724109837938,1528.797971518808,1538.7200889773774,1556.103737467682,1567.4939681767096,1571.5202268356604,1573.2639535372782,1567.1252254495969,1575.7300147844442,1575.3239379099175,1593.346975831117,1592.8196615406614,1587.5133970759464,1581.2044945521611,1589.6111130823426,1610.4743560632492,1617.7702869340217,1616.524867838594,1618.991892880263,1610.164265627476,1619.99997879462,1596.6571192000638,1609.4313905677946,1605.155144003319,1614.0796275529474,1607.9107826160591,1619.9055784681902,1635.857427461121,1645.119725661573,1651.412865020426,1670.406198664367,1681.6553602083748,1666.1586641376352,1651.5473796851013,1655.21313958317,1673.2013604724712,1672.167125594261,1665.035524202823,1679.5614333849037,1693.9479595444027,1714.005673748232,1699.0770715385115,1710.8189330259645,1716.6250530965556,1737.189393121702,1739.95088808862,1748.2728465505916,1766.3872828416204,1783.0935813698586,1786.6259287499208,1790.917066694761,1785.525301347152,1782.4343687269402,1774.446623093682
3357,94730,4054,85014,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,782.3626165880437,790.5917824913006,798.3007983459436,794.8638589597399,794.7365624869825,798.6169523894259,806.0553501016369,817.3632266178705,837.9010177317142,848.8575190084817,860.0557874526769,850.0684002911631,844.3067662146245,841.8578098460208,855.6569359449668,866.5453968655256,868.6904242792892,867.2945435737237,865.3293434672314,867.1782194952567,873.8574331409312,887.4739618296398,904.5022710413928,910.646895366924,916.43230718229,910.5572808023628,914.8097622990824,905.9040681017242,912.0490247257732,923.8124286103764,932.6067327304036,933.8170062577892,938.9288343992278,959.1572966345592,962.6519584841255,955.2994326847054,949.7241493079252,955.1910665031642,971.9974357392472,986.4254422944524,1001.7387307994352,1004.6919498276544,1019.3579612936657,1025.5759390892326,1038.6570136318828,1038.6870305404505,1034.9639832016958,1034.509529917658,1038.81443647802,1057.040878538687,1068.1812773908764,1053.810654829993,1058.3997433379934,1068.536934508792,1087.114358962658,1077.313209908822,1077.4245752214813,1112.4138488773929,1128.526837439333,1143.2665224435495,1128.3331706250012,1136.2725015611802,1136.466468649925,1139.7855971211782,1149.056413252782,1161.4476258428112,1180.4601748698778,1194.1851252723588,1202.5869582413563,1188.9652717829615,1190.223084923764,1191.4280407079723,1223.7876690273847,1250.423186780648,1287.8275590689923,1293.9717571206684,1325.2663687849329,1351.902239883491,1397.1746537303195,1433.4192608237247,1476.3926827427754,1504.3613172567862,1528.0250845340915,1534.8225924526212,1531.3619361154335,1553.3956417902834,1608.3036324694654,1649.55920557609,1642.9267844593653,1598.434543209844,1600.885482859436,1610.774421554294,1633.4939102564103
3359,96555,4057,91932,zip,CA,CA,Imperial Beach,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,1379.0894970455422,1410.2111948211048,1416.8766403341592,1389.3899473119202,1363.6245193556997,1361.4991815799615,1420.9981437588856,1457.04935090065,1490.2466348507946,1502.7690265272015,1505.07111803546,1470.134241705482,1463.4975939966712,1501.307298107896,1549.5210208224337,1552.1846565772737,1515.3017970975186,1519.2341783458023,1567.7285142548644,1599.942399847252,1626.878023583807,1610.648429788568,1582.5506799713555,1583.760853592609,1601.3068313626147,1646.05852603072,1663.1271140109004,1664.8242346254492,1659.1117474715677,1662.5355563723786,1689.7282181794776,1723.2696206100318,1735.509423744404,1741.0031544477445,1742.9958225785167,1747.7515058339122,1761.6253651754523,1800.2709952981363,1822.9476394748476,1836.0782300297467,1812.8347923275992,1811.0887106621187,1810.6956719430875,1806.5083588128973,1829.941308971765,1836.24107308706,1862.8605270555968,1863.76191227168,1877.3973746959568,1895.9695199771356,1892.946614177016,1880.176124521557,1851.12066432065,1847.963810914024,1867.1778481518,1888.6209449944336,1911.141063056953,1925.7814305612603,1952.7898669092572,1978.403879929296,1984.4959185360908,1960.2442143580756,1946.7911027803336,1955.5518917796896,1994.7956644090084,2008.686569901625,2029.974972325405,2037.4574935531505,2070.248871372252,2053.897020316086,2074.3804884922965,2112.104934019132,2152.6045358590245,2183.6409523291945,2156.944031440557,2199.6688775577704,2219.4172216780253,2288.4515684725934,2290.615259047638,2356.164065150829,2364.393128885348,2442.512953684912,2459.1210465601744,2494.849497965012,2485.986120663072,2527.968508871181,2550.9758758099906,2625.6302164120143,2630.348304140027,2677.200359756197,2706.0585211512457,2763.2527363741533,2781.5467171717173
3361,72568,4060,33401,zip,FL,FL,West Palm Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County,1341.949441600839,1356.849069299148,1386.8847909503088,1401.6149053636996,1389.3329708899469,1394.8581341266847,1406.8086500893312,1434.275755607939,1453.1166380807251,1447.560205892672,1443.1600212206254,1440.4964883087948,1450.861316038881,1446.842603317204,1452.982398705209,1445.0014982216471,1450.023094177211,1448.469874427759,1463.1753915340068,1464.5660215014586,1482.7181214899872,1477.7125747102912,1497.8079723346843,1511.7954740584537,1541.939005102392,1541.9875098277146,1536.3096908751534,1530.7776629816126,1536.449459954532,1540.6542814088104,1540.887028532076,1530.4777144316106,1529.3030518221865,1522.2045530540524,1536.2513794852905,1561.418940230058,1575.5981313913733,1576.522545094354,1568.4352301100178,1573.6992378860148,1577.5176779790525,1582.663570784125,1584.930357984258,1585.769833017022,1600.269383062674,1625.4052818365246,1635.140841801688,1649.2317000157602,1650.270055226296,1667.396080616101,1670.6512009076828,1663.0671899070794,1701.882271406426,1695.1207662222166,1707.1594382460617,1687.896253330871,1714.6961566651291,1723.3677391918302,1723.4860459232675,1723.7786696308576,1753.3548184736228,1747.9020844219745,1744.6541716855695,1717.765206435772,1700.9499861514382,1693.2321845597398,1694.220054688604,1726.5506781660094,1752.7625723648189,1785.1775946688288,1814.7310792429987,1833.6371599306835,1860.4769574346344,1892.836863204962,1935.7942153617391,2004.160246652162,2075.3679381848888,2162.3376286687594,2237.672183054009,2329.2176086809664,2493.0988800960804,2615.5844523988258,2734.102715852519,2696.0197119547715,2703.030795434578,2703.948933072984,2626.3101537899074,2604.6272513530457,2571.301947642254,2710.984573653122,2751.9645477336203,2776.1087165705435,2770.9007936507937
3365,72232,4067,32806,zip,FL,FL,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,979.2796460470232,981.2742581308172,977.7569462869304,976.1168153942727,979.7389704321016,987.5536170284386,998.009548638646,1006.1901121870958,1020.5924710437848,1032.3759822471443,1044.924746541086,1039.253454593042,1036.8074753730314,1043.7692832954365,1039.1623995149648,1040.1563915074264,1045.2287711775014,1068.2858129166243,1074.2141662370932,1076.6187306504082,1063.286951389592,1091.3235485218786,1104.7666778091764,1128.9431246085155,1115.6382465739184,1109.377843299202,1099.3269616908324,1106.3292858132872,1111.7029032802077,1137.3630842822909,1135.4384170373512,1144.2082636998148,1157.796646086828,1183.7939003156655,1197.8036057696531,1187.5335467203583,1187.033957913843,1190.9846343695112,1199.856114304603,1190.0484188947848,1195.4479796812911,1200.3201676271135,1212.6106161744167,1221.2615371783431,1243.9575627043585,1271.8551950345177,1277.9330532356844,1260.347197350783,1248.2976977769802,1253.2262408837585,1266.3536371485177,1270.3436953314986,1264.9372489505215,1275.9201062973846,1286.8209163731522,1292.9603660945586,1296.0708600004273,1305.5408854856823,1322.2004753294564,1335.0865134657702,1319.5931450314788,1309.9787669264133,1298.0542656467526,1291.20239893581,1298.957391845383,1297.4293852362737,1317.656478473629,1331.1234398159158,1345.6919045576126,1347.1583027317852,1351.5149898690222,1364.1236372189733,1361.243833865042,1358.7526848115967,1365.910410584348,1401.2716685511857,1445.4762304063363,1470.5453930408169,1508.486103921323,1550.5655205865642,1589.5832469651643,1624.993859915113,1637.5369609979546,1661.1618640375216,1683.8787131022686,1697.5911646530776,1719.221547858859,1741.012487450483,1763.7023684222054,1765.828601966006,1749.3180111730114,1731.1182656960366,1739.134262125903
3371,72672,4074,33547,zip,FL,FL,Lithia,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,1622.2286848942706,1610.9026317122707,1624.8857282863926,1630.1283424848953,1648.6843991134178,1655.9403301322282,1669.11920998371,1672.6377648960147,1661.2148369897234,1668.593645574913,1674.455341339739,1678.9238169169355,1670.0931270375315,1665.4690808924374,1674.8306504466102,1688.896873032454,1704.316473781827,1700.7584574959897,1703.399417710293,1700.5202377335545,1694.9538818275985,1697.035424492928,1686.5870636823142,1687.5249267647175,1693.2519629124986,1723.1851237547023,1756.3518111681944,1760.4123540298544,1763.72427790556,1763.3409722405167,1763.7579653264931,1764.622530331446,1752.189596078498,1731.3954745602562,1730.073620902705,1734.727625784098,1763.9421223613836,1799.4577145544354,1826.982119963603,1846.9614382611244,1820.6201336357533,1807.5854773234057,1807.6255016548969,1815.3702124822005,1814.518206812048,1804.016815912027,1795.4250328134688,1787.4880976213265,1792.8712063323635,1806.0864970019345,1827.134951342105,1833.5861119920444,1837.4532168249516,1870.989089521706,1856.569022319262,1886.542129842962,1855.2476992912095,1879.0560248668503,1858.361190829534,1846.5248962062656,1855.4094038405372,1857.385196417552,1876.4039046086605,1879.4700981417584,1891.8394818156808,1921.3940929239748,1932.003427892527,1955.064366322979,1950.456502260577,1987.5555227118348,2004.815958007532,2036.1741861240168,2042.2775705259448,2077.097702334654,2158.8759517533795,2228.2629653595595,2287.078012822107,2320.562020195346,2354.251533126453,2367.265000205003,2355.913236533797,2382.0983026433328,2411.065958760013,2482.735769024869,2495.250070946919,2517.0217790231204,2564.432747380325,2588.987372229894,2653.838947213598,2614.5193134953734,2592.790098094833,2547.9301437346194,2594.444444444445
